évidemment	O	I-NOM_PER	O	O
peu	O	I-NOM_PER	O	O
nombreux	O	I-NOM_PER	O	O
du	B-NOM_FAC	I-NOM_PER	O	O
castel	I-NOM_FAC	I-NOM_PER	O	O
,	O	O	O	O
et	O	O	O	O
contre	O	O	O	O
le	O	O	O	O
jambage	O	O	O	O
de	O	O	O	O
la	O	O	O	O
porte	O	O	O	O
s'	O	O	O	O
appuyait	O	O	O	O
une	O	O	O	O
roue	O	O	O	O
démantelée	O	O	O	O
et	O	O	O	O
tombant	O	O	O	O
en	O	O	O	O
javelle	O	O	O	O
,	O	O	O	O
dernier	O	O	O	O
débris	O	O	O	O
d'	O	O	O	O
un	O	B-NOM_VEH	O	O
carrosse	O	I-NOM_VEH	O	O
défunt	O	I-NOM_VEH	O	O
sous	O	I-NOM_VEH	O	O
le	B-NOM_TIME	I-NOM_VEH	O	O
règne	I-NOM_TIME	I-NOM_VEH	O	O
précédent	I-NOM_TIME	I-NOM_VEH	O	O
.	O	O	O	O

Des	O	O
nids	O	O
d'	O	O
hirondelles	O	O
oblitéraient	O	O
le	O	O
faîte	O	O
des	B-NOM_FAC	O
cheminées	I-NOM_FAC	O
et	O	O
les	O	O
angles	O	O
des	O	O
fenêtres	O	O
,	O	O
et	O	O
,	O	O
sans	O	O
un	O	O
mince	O	O
filet	O	O
de	O	O
fumée	O	O
qui	O	O
sortait	O	O
d'	O	O
un	O	O
tuyau	O	O
de	O	O
briques	O	O
et	O	O
se	O	O
tortillait	O	O
en	O	O
vrille	O	O
comme	O	O
dans	O	O
ces	O	O
dessins	O	O
de	O	O
maisons	O	O
que	O	O
les	B-NOM_PER	O
écoliers	I-NOM_PER	O
griffonnent	O	O
sur	O	O
la	O	O
marge	O	O
de	O	O
leurs	B-PRON_PER	O
livres	O	O
de	O	O
classe	O	O
,	O	O
on	O	O
aurait	O	O
pu	O	O
croire	O	O
le	B-NOM_FAC	O
logis	I-NOM_FAC	O
inhabité	O	O
:	O	O
maigre	O	O
devait	O	O
être	O	O
la	O	O
cuisine	O	O
qui	O	O
se	O	O
préparait	O	O
à	O	O
ce	O	O
foyer	O	O
,	O	O
car	O	O
un	B-NOM_PER	O
soudard	I-NOM_PER	O
avec	O	O
sa	B-PRON_PER	O
pipe	O	O
eût	O	O
produit	O	O
des	O	O
flocons	O	O
plus	O	O
épais	O	O
.	O	O

C'	O	O
était	O	O
le	O	O
seul	O	O
signe	O	O
de	O	O
vie	O	O
que	O	O
donnât	O	O
la	B-NOM_FAC	O
maison	I-NOM_FAC	O
,	O	O
comme	O	O
ces	B-NOM_PER	O
mourants	I-NOM_PER	O
dont	B-PRON_PER	O
l'	O	O
existence	O	O
ne	O	O
se	O	O
révèle	O	O
que	O	O
par	O	O
la	O	O
vapeur	O	O
de	O	O
leur	B-PRON_PER	O
souffle	O	O
.	O	O

En	O	O	O	O
poussant	O	O	O	O
le	O	O	O	O
vantail	O	O	O	O
mobile	O	O	O	O
de	O	O	O	O
la	O	O	O	O
porte	O	O	O	O
,	O	O	O	O
qui	O	O	O	O
ne	O	O	O	O
cédait	O	O	O	O
pas	O	O	O	O
sans	O	O	O	O
protester	O	O	O	O
et	O	O	O	O
tournait	O	O	O	O
avec	O	O	O	O
une	O	O	O	O
évidente	O	O	O	O
mauvaise	O	O	O	O
humeur	O	O	O	O
sur	O	O	O	O
ses	O	O	O	O
gonds	O	O	O	O
oxydés	O	O	O	O
et	O	O	O	O
criards	O	O	O	O
,	O	O	O	O
on	O	O	O	O
se	O	O	O	O
trouvait	O	O	O	O
sous	O	O	O	O
une	O	O	O	O
espèce	O	O	O	O
de	O	O	O	O
voûte	O	O	O	O
ogivale	O	O	O	O
plus	O	O	O	O
ancienne	O	O	O	O
que	O	O	O	O
le	O	B-NOM_FAC	O	O
reste	O	I-NOM_FAC	O	O
du	B-NOM_FAC	I-NOM_FAC	O	O
logis	I-NOM_FAC	I-NOM_FAC	O	O
,	O	O	O	O
et	O	O	O	O
divisée	O	O	O	O
par	O	O	O	O
quatre	O	O	O	O
boudins	O	O	O	O
de	O	O	O	O
granit	O	O	O	O
bleuâtre	O	O	O	O
se	O	O	O	O
rencontrant	O	O	O	O
à	O	O	O	O
leur	O	O	O	O
point	O	O	O	O
d'	O	O	O	O
intersection	O	O	O	O
à	O	O	O	O
une	O	O	O	O
pierre	O	O	O	O
en	O	O	O	O
saillie	O	O	O	O
où	O	O	O	O
se	O	O	O	O
revoyaient	O	O	O	O
,	O	O	O	O
un	O	O	O	O
peu	O	O	O	O
moins	O	O	O	O
dégradées	O	O	O	O
,	O	O	O	O
les	O	O	O	O
armoiries	O	O	O	O
sculptées	O	O	O	O
à	O	O	O	O
l'	O	O	O	O
extérieur	O	O	O	O
,	O	O	O	O
trois	O	O	O	O
cigognes	O	O	O	O
d'	O	O	O	O
or	O	O	O	O
sur	O	O	O	O
champ	O	O	O	O
d'	O	O	O	O
azur	O	O	O	O
,	O	O	O	O
ou	O	O	O	O
quelque	O	O	O	O
chose	O	O	O	O
d'	O	O	O	O
analogue	O	O	O	O
,	O	O	O	O
car	O	O	O	O
l'	O	O	O	O
ombre	O	O	O	O
de	O	O	O	O
la	O	O	O	O
voûte	O	O	O	O
ne	O	O	O	O
permettait	O	O	O	O
pas	O	O	O	O
de	O	O	O	O
les	O	O	O	O
bien	O	O	O	O
distinguer	O	O	O	O
.	O	O	O	O

Dans	O	O
le	O	O
mur	O	O
étaient	O	O
scellés	O	O
des	O	O
éteignoirs	O	O
en	O	O
tôle	O	O
noircis	O	O
par	O	O
les	O	O
torches	O	O
,	O	O
et	O	O
des	O	O
anneaux	O	O
de	O	O
fer	O	O
où	O	O
s'	O	O
attachaient	O	O
autrefois	O	O
les	O	O
chevaux	O	O
des	B-NOM_PER	O
visiteurs	I-NOM_PER	O
,	O	O
événement	O	O
bien	O	O
rare	O	O
aujourd'	O	O
hui	O	O
,	O	O
à	O	O
en	O	O
croire	O	O
la	O	O
poussière	O	O
qui	O	O
les	O	O
souillait	O	O
.	O	O

De	O	O	O	O
ce	B-NOM_FAC	O	O	O
porche	I-NOM_FAC	O	O	O
,	O	O	O	O
sous	O	O	O	O
lequel	B-PRON_FAC	O	O	O
s'	O	O	O	O
ouvraient	O	O	O	O
deux	O	O	O	O
portes	O	O	O	O
,	O	O	O	O
l'	O	O	O	O
une	O	O	O	O
conduisant	O	O	O	O
aux	O	B-NOM_FAC	O	O
appartements	O	I-NOM_FAC	O	O
du	B-NOM_FAC	I-NOM_FAC	O	O
rez	I-NOM_FAC	I-NOM_FAC	O	O
-	I-NOM_FAC	I-NOM_FAC	O	O
de	I-NOM_FAC	I-NOM_FAC	O	O
-	I-NOM_FAC	I-NOM_FAC	O	O
chaussée	I-NOM_FAC	I-NOM_FAC	O	O
,	O	O	O	O
l'	O	O	O	O
autre	O	O	O	O
à	O	O	O	O
une	B-NOM_FAC	O	O	O
salle	I-NOM_FAC	O	O	O
qui	B-PRON_FAC	O	O	O
avait	O	O	O	O
pu	O	O	O	O
jadis	O	O	O	O
servir	O	O	O	O
de	O	O	O	O
salle	B-NOM_FAC	O	O	O
des	I-NOM_FAC	O	O	O
gardes	I-NOM_FAC	O	O	O
,	O	O	O	O
on	O	O	O	O
débouchait	O	O	O	O
dans	O	O	O	O
une	B-NOM_FAC	O	O	O
cour	I-NOM_FAC	O	O	O
triste	I-NOM_FAC	O	O	O
,	I-NOM_FAC	O	O	O
nue	I-NOM_FAC	O	O	O
et	I-NOM_FAC	O	O	O
froide	I-NOM_FAC	O	O	O
,	I-NOM_FAC	O	O	O
entourée	I-NOM_FAC	O	O	O
de	I-NOM_FAC	O	O	O
hautes	I-NOM_FAC	O	O	O
murailles	I-NOM_FAC	O	O	O
rayées	I-NOM_FAC	O	O	O
de	I-NOM_FAC	O	O	O
longs	I-NOM_FAC	O	O	O
filaments	I-NOM_FAC	O	O	O
noirs	I-NOM_FAC	O	O	O
par	I-NOM_FAC	O	O	O
les	I-NOM_FAC	O	O	O
pluies	I-NOM_FAC	O	O	O
d'	I-NOM_FAC	O	O	O
hiver	I-NOM_FAC	O	O	O
.	O	O	O	O

Dans	O	O
les	O	O
angles	O	O
de	O	O
la	B-NOM_FAC	O
cour	I-NOM_FAC	O
,	O	O
parmi	O	O
les	O	O
gravats	O	O
tombés	O	O
des	O	O
corniches	O	O
ébréchées	O	O
,	O	O
poussaient	O	O
l'	O	O
ortie	O	O
,	O	O
la	O	O
folle	O	O
avoine	O	O
et	O	O
la	O	O
ciguë	O	O
,	O	O
et	O	O
les	O	O
pavés	O	O
étaient	O	O
encadrés	O	O
d'	O	O
herbe	O	O
verte	O	O
.	O	O

Au	O	O	O	O
fond	O	O	O	O
,	O	O	O	O
une	O	O	O	O
rampe	O	O	O	O
côtoyée	O	O	O	O
de	O	O	O	O
garde	O	O	O	O
-	O	O	O	O
fous	O	O	O	O
en	O	O	O	O
pierre	O	O	O	O
ornés	O	O	O	O
de	O	O	O	O
boules	O	O	O	O
surmontées	O	O	O	O
de	O	O	O	O
pointes	O	O	O	O
menait	O	O	O	O
à	O	O	O	O
un	O	B-NOM_FAC	O	O
jardin	O	I-NOM_FAC	O	O
situé	O	I-NOM_FAC	O	O
en	O	I-NOM_FAC	O	O
contre	O	I-NOM_FAC	O	O
-	O	I-NOM_FAC	O	O
bas	O	I-NOM_FAC	O	O
de	O	I-NOM_FAC	O	O
la	B-NOM_FAC	I-NOM_FAC	O	O
cour	I-NOM_FAC	I-NOM_FAC	O	O
.	O	O	O	O

Les	O	O
marches	O	O
rompues	O	O
et	O	O
disjointes	O	O
faisaient	O	O
bascule	O	O
sous	O	O
le	O	O
pied	O	O
ou	O	O
n'	O	O
étaient	O	O
retenues	O	O
que	O	O
par	O	O
les	O	O
filaments	O	O
des	O	O
mousses	O	O
et	O	O
des	O	O
plantes	O	O
pariétaires	O	O
;	O	O
sur	O	O
l'	O	O
appui	O	O
de	O	O
la	B-NOM_FAC	O
terrasse	I-NOM_FAC	O
avaient	O	O
crû	O	O
des	O	O
joubarbes	O	O
,	O	O
des	O	O
ravenelles	O	O
et	O	O
des	O	O
artichauts	O	O
sauvages	O	O
.	O	O

Quant	O	O
au	B-NOM_FAC	O
jardin	I-NOM_FAC	O
lui	I-NOM_FAC	O
-	I-NOM_FAC	O
même	I-NOM_FAC	O
,	O	O
il	B-PRON_FAC	O
retournait	O	O
doucement	O	O
à	O	O
l'	O	O
état	O	O
de	O	O
hallier	B-PROP_LOC	O
ou	O	O
de	O	O
forêt	B-NOM_LOC	O
vierge	I-NOM_LOC	O
.	O	O

À	O	O
l'	O	O
exception	O	O
d'	O	O
un	O	O
carré	O	O
où	O	O
se	O	O
pommelaient	O	O
quelques	O	O
choux	O	O
aux	O	O
feuilles	O	O
veinées	O	O
et	O	O
vert	O	O
-	O	O
de	O	O
-	O	O
grisées	O	O
,	O	O
et	O	O
qu'	O	O
étoilaient	O	O
des	O	O
soleils	O	O
d'	O	O
or	O	O
au	O	O
cœur	O	O
noir	O	O
,	O	O
dont	O	O
la	O	O
présence	O	O
témoignait	O	O
d'	O	O
une	O	O
sorte	O	O
de	O	O
culture	O	O
,	O	O
la	O	O
nature	O	O
reprenait	O	O
ses	O	O
droits	O	O
sur	O	O
cet	B-NOM_FAC	O
espace	I-NOM_FAC	O
abandonné	I-NOM_FAC	O
et	O	O
en	B-PRON_FAC	O
effaçait	O	O
les	O	O
traces	O	O
du	O	O
travail	O	O
de	O	O
l'	O	O
homme	O	O
qu'	O	O
elle	O	O
semble	O	O
aimer	O	O
à	O	O
faire	O	O
disparaître	O	O
.	O	O

Les	O	O
buis	O	O
,	O	O
destinés	O	O
à	O	O
marquer	O	O
le	O	O
dessin	O	O
des	O	O
bordures	O	O
et	O	O
des	B-NOM_FAC	O
allées	I-NOM_FAC	O
,	O	O
étaient	O	O
devenus	O	O
des	O	O
arbustes	O	O
,	O	O
ne	O	O
subissant	O	O
plus	O	O
le	O	O
ciseau	O	O
depuis	O	O
longues	B-NOM_TIME	O
années	I-NOM_TIME	O
.	O	O

Les	O	O
ronces	O	O
,	O	O
aux	O	O
ergots	O	O
épineux	O	O
,	O	O
se	O	O
croisaient	O	O
d'	O	O
un	O	O
bord	O	O
à	O	O
l'	O	O
autre	O	O
des	O	O
sentiers	O	O
et	O	O
vous	B-PRON_METALEPSE	O
accrochaient	O	O
au	O	O
passage	O	O
pour	O	O
vous	B-PRON_METALEPSE	O
empêcher	O	O
d'	O	O
aller	O	O
plus	O	O
loin	O	O
et	O	O
vous	B-PRON_METALEPSE	O
dérober	O	O
ce	O	O
mystère	O	O
de	O	O
tristesse	O	O
et	O	O
de	O	O
désolation	O	O
.	O	O

Pourtant	O	O	O	O
,	O	O	O	O
si	O	O	O	O
l'	O	O	O	O
on	O	O	O	O
eût	O	O	O	O
persisté	O	O	O	O
,	O	O	O	O
sans	O	O	O	O
redouter	O	O	O	O
les	O	O	O	O
égratignures	O	O	O	O
des	O	O	O	O
broussailles	O	O	O	O
et	O	O	O	O
les	O	O	O	O
soufflets	O	O	O	O
des	O	O	O	O
branches	O	O	O	O
,	O	O	O	O
à	O	O	O	O
suivre	O	O	O	O
jusqu'	O	O	O	O
au	O	O	O	O
bout	O	O	O	O
l'	O	O	B-NOM_FAC	O
antique	O	O	I-NOM_FAC	O
allée	O	O	I-NOM_FAC	O
devenue	O	O	I-NOM_FAC	O
plus	O	O	I-NOM_FAC	O
obstruée	O	O	I-NOM_FAC	O
et	O	O	I-NOM_FAC	O
plus	O	O	I-NOM_FAC	O
touffue	O	O	I-NOM_FAC	O
qu'	O	O	I-NOM_FAC	O
une	O	B-NOM_LOC	I-NOM_FAC	O
sente	O	I-NOM_LOC	I-NOM_FAC	O
dans	O	I-NOM_LOC	I-NOM_FAC	O
les	B-NOM_LOC	I-NOM_LOC	I-NOM_FAC	O
bois	I-NOM_LOC	I-NOM_LOC	I-NOM_FAC	O
,	O	O	O	O
on	O	O	O	O
serait	O	O	O	O
arrivé	O	O	O	O
à	O	O	O	O
une	B-NOM_FAC	O	O	O
espèce	I-NOM_FAC	O	O	O
de	I-NOM_FAC	O	O	O
niche	I-NOM_FAC	O	O	O
de	I-NOM_FAC	O	O	O
rocaille	I-NOM_FAC	O	O	O
figurant	O	O	O	O
un	O	O	O	O
antre	O	O	O	O
rustique	O	O	O	O
.	O	O	O	O

Aux	O	O	O	O
plantes	O	O	O	O
semées	O	O	O	O
jadis	O	O	O	O
entre	O	O	O	O
l'	O	O	O	O
interstice	O	O	O	O
des	O	O	O	O
roches	O	O	O	O
,	O	O	O	O
telles	O	O	O	O
qu'	O	O	O	O
iris	O	O	O	O
,	O	O	O	O
glaïeuls	O	O	O	O
,	O	O	O	O
lierre	O	O	O	O
noir	O	O	O	O
,	O	O	O	O
il	O	O	O	O
s'	O	O	O	O
en	O	O	O	O
était	O	O	O	O
ajouté	O	O	O	O
d'	O	O	O	O
autres	O	O	O	O
,	O	O	O	O
persicaires	O	O	O	O
,	O	O	O	O
scolopendres	O	O	O	O
,	O	O	O	O
lambruches	O	O	O	O
sauvages	O	O	O	O
qui	O	O	O	O
pendaient	O	O	O	O
comme	O	O	O	O
des	O	O	O	O
barbes	O	O	O	O
,	O	O	O	O
et	O	O	O	O
voilaient	O	O	O	O
à	O	O	O	O
demi	O	O	O	O
une	O	O	O	O
statue	O	O	O	O
de	O	O	O	O
marbre	O	O	O	O
représentant	O	O	O	O
une	O	B-NOM_PER	O	O
divinité	O	I-NOM_PER	O	O
mythologique	O	I-NOM_PER	O	O
,	O	I-NOM_PER	O	O
Flore	B-PROP_PER	I-NOM_PER	O	O
ou	O	I-NOM_PER	O	O
Pomone	B-PROP_PER	I-NOM_PER	O	O
Floreou	O	O	O	O
ou	O	O	O	O
Pomone	O	O	O	O
,	O	O	O	O
laquelle	B-PRON_PER	O	O	O
avait	O	O	O	O
dû	O	O	O	O
être	O	O	O	O
fort	O	O	O	O
galante	O	O	O	O
en	O	O	O	O
son	B-NOM_TIME	O	O	O
temps	I-NOM_TIME	O	O	O
et	O	O	O	O
faire	O	O	O	O
honneur	O	O	O	O
