Charlotte	I-PROP_PER	O	O	O
Pictet	I-PROP_PER	O	O	O
à	O	O	O	O
laquelle	B-PRON_PER	O	O	O
M	B-PROP_PER	O	O	O
.	I-PROP_PER	O	O	O
Lucien	I-PROP_PER	O	O	O
Perey	I-PROP_PER	O	O	O
a	O	O	O	O
emprunté	O	O	O	O
bien	O	O	O	O
des	O	O	O	O
lettres	O	O	O	O
dans	O	O	O	O
sa	B-PRON_PER	O	O	O
Vie	O	O	O	O
intime	O	O	O	O
de	O	O	O	O
Voltaire	B-PROP_PER	O	O	O
.	O	O	O	O

Elle	B-PRON_PER	O	O	O
habitait	O	O	O	O
avec	O	O	O	O
ses	B-NOM_PER	O	O	O
parents	I-NOM_PER	O	O	O
la	O	B-NOM_FAC	O	O
belle	O	I-NOM_FAC	O	O
propriété	O	I-NOM_FAC	O	O
de	O	I-NOM_FAC	O	O
St	B-PROP_GPE	I-NOM_FAC	O	O
-	I-PROP_GPE	I-NOM_FAC	O	O
Jean	I-PROP_GPE	I-NOM_FAC	O	O
,	O	O	O	O
qui	B-PRON_FAC	O	O	O
domine	O	O	O	O
la	O	O	O	O
jonction	O	O	O	O
de	O	O	O	O
l'	B-PROP_LOC	O	O	O
Arve	I-PROP_LOC	O	O	O
avec	O	O	O	O
le	B-PROP_LOC	O	O	O
Rhône	I-PROP_LOC	O	O	O
,	O	O	O	O
en	O	O	O	O
aval	O	O	O	O
de	O	O	O	O
Genève	B-PROP_GPE	O	O	O
.	O	O	O	O

M	B-PROP_PER	O	O	O
.	I-PROP_PER	O	O	O
L	I-PROP_PER	O	O	O
.	I-PROP_PER	O	O	O
Perey	I-PROP_PER	O	O	O
a	O	O	O	O
raconté	O	O	O	O
déjà	O	O	O	O
comment	O	O	O	O
les	O	B-NOM_PER	O	O
Pictet	O	I-NOM_PER	O	O
de	O	I-NOM_PER	O	O
St	B-PROP_GPE	I-NOM_PER	O	O
-	I-PROP_GPE	I-NOM_PER	O	O
Jean	I-PROP_GPE	I-NOM_PER	O	O
voisinaient	O	O	O	O
familièrement	O	O	O	O
avec	O	O	O	O
l'	B-NOM_PER	O	O	O
illustre	I-NOM_PER	O	O	O
philosophe	I-NOM_PER	O	O	O
,	O	O	O	O
et	O	O	O	O
les	O	O	O	O
papiers	O	O	O	O
de	O	O	O	O
Rosalie	O	B-PROP_PER	O	O
et	O	I-PROP_PER	O	O
de	O	I-PROP_PER	O	O
sa	B-NOM_PER	I-PROP_PER	O	O
famille	I-NOM_PER	I-PROP_PER	O	O
,	O	O	O	O
ont	O	O	O	O
fourni	O	O	O	O
à	O	O	O	O
l'	B-NOM_PER	O	O	O
aimable	I-NOM_PER	O	O	O
biographe	I-NOM_PER	O	O	O
beaucoup	O	O	O	O
de	O	O	O	O
détails	O	O	O	O
sur	O	O	O	O
ce	O	O	O	O
qui	O	O	O	O
se	O	O	O	O
passait	O	O	O	O
aux	B-PROP_FAC	O	O	O
Délices	I-PROP_FAC	O	O	O
,	O	O	O	O
et	O	O	O	O
à	O	O	O	O
Ferney	B-PROP_GPE	O	O	O
.	O	O	O	O

On	B-PRON_METALEPSE	O	O	O
sait	O	O	O	O
qu'	O	O	O	O
au	O	O	O	O
début	O	O	O	O
de	O	O	O	O
son	B-PRON_PER	O	O	O
séjour	O	O	O	O
dans	O	O	O	O
notre	B-PRON_PER	B-NOM_GPE	O	O
pays	O	I-NOM_GPE	O	O
,	O	O	O	O
Voltaire	B-PROP_PER	O	O	O
habita	O	O	O	O
en	O	O	O	O
été	B-NOM_TIME	O	O	O
Les	B-NOM_FAC	O	O	O
Délices	I-NOM_FAC	O	O	O
près	O	O	O	O
Genève	B-PROP_GPE	O	O	O
,	O	O	O	O
en	O	O	O	O
hiver	B-NOM_TIME	O	O	O
tantôt	O	O	O	O
Monrion	B-PROP_GPE	O	O	O
,	O	O	O	O
près	O	O	O	O
Lausanne	B-PROP_GPE	O	O	O
,	O	O	O	O
tantôt	O	O	O	O
cette	B-NOM_GPE	O	O	O
ville	I-NOM_GPE	O	O	O
-	I-NOM_GPE	O	O	O
même	I-NOM_GPE	O	O	O
,	O	O	O	O
au	O	O	O	O
faubourg	O	B-NOM_GPE	O	O
du	O	I-NOM_GPE	O	O
Petit	B-NOM_GPE	I-NOM_GPE	O	O
-	I-NOM_GPE	I-NOM_GPE	O	O
Chêne	I-NOM_GPE	I-NOM_GPE	O	O
.	O	O	O	O

À	O	O
Lausanne	B-PROP_GPE	O
comme	O	O
à	O	O
Genève	B-PROP_GPE	O
,	O	O
Voltaire	B-PROP_PER	O
avait	O	O
trouvé	O	O
une	B-NOM_PER	O
société	I-NOM_PER	O
très	I-NOM_PER	O
aimable	I-NOM_PER	O
et	I-NOM_PER	O
lettrée	I-NOM_PER	O
,	O	O
toute	O	O
disposée	O	O
à	O	O
jouer	O	O
ses	B-PRON_PER	O
tragédies	O	O
.	O	O

Ses	B-PRON_PER	B-NOM_PER	O	O
principaux	O	I-NOM_PER	O	O
acteurs	O	I-NOM_PER	O	O
se	B-PRON_PER	O	O	O
recrutèrent	O	O	O	O
parmi	O	O	O	O
la	B-NOM_PER	O	O	O
famille	I-NOM_PER	O	O	O
de	I-NOM_PER	O	O	O
Constant	I-NOM_PER	O	O	O
,	O	O	O	O
et	O	O	O	O
c'	O	O	O	O
est	O	O	O	O
ici	O	O	O	O
que	O	O	O	O
nous	B-PRON_METALEPSE	O	O	O
rencontrons	O	O	O	O
Samuel	B-PROP_PER	O	O	O
,	O	O	O	O
qui	B-PRON_PER	O	O	O
deviendra	O	O	O	O
le	O	B-NOM_PER	O	O
père	O	I-NOM_PER	O	O
de	O	I-NOM_PER	O	O
Rosalie	B-PROP_PER	I-NOM_PER	O	O
.	O	O	O	O

Samuel	B-PROP_PER	O	O	O
était	O	O	O	O
le	O	B-NOM_PER	O	O
cinquième	O	I-NOM_PER	O	O
fils	O	I-NOM_PER	O	O
du	B-NOM_PER	I-NOM_PER	O	O
général	I-NOM_PER	I-NOM_PER	O	O
Constant	I-NOM_PER	I-NOM_PER	O	O
de	I-NOM_PER	I-NOM_PER	O	O
Rebecque	I-NOM_PER	I-NOM_PER	O	O
qui	O	B-PRON_PER	O	O
avait	O	O	O	O
servi	O	O	O	O
longtemps	O	O	O	O
en	O	O	O	O
Hollande	B-PROP_GPE	O	O	O
.	O	O	O	O

Lui	B-PRON_PER	O
-	I-PRON_PER	O
même	I-PRON_PER	O
y	B-PRON_GPE	O
avait	O	O
acquis	O	O
le	O	O
grade	O	O
de	O	O
major	O	O
,	O	O
et	O	O
c'	O	O
est	O	O
pendant	O	O
un	O	O
congé	O	O
passé	O	O
à	O	O
Lausanne	B-PROP_GPE	O
qu'	O	O
il	B-PRON_PER	O
fit	O	O
la	O	O
connaissance	O	O
de	O	O
Charlotte	B-PROP_PER	O
Pictet	I-PROP_PER	O
;	O	O
il	B-PRON_PER	O
l'	B-NOM_PER	O
épousa	O	O
en	O	O
1757	B-NOM_TIME	O
.	O	O

«	O	O
Voltaire	B-PROP_PER	O
attirait	O	O
aux	B-PROP_FAC	O
Délices	I-PROP_FAC	O
les	B-NOM_PER	O
amis	I-NOM_PER	O
qu'	B-PRON_PER	O
il	B-PRON_PER	O
s'	B-PRON_PER	O
était	O	O
faits	O	O
à	O	O
Lausanne	B-PROP_GPE	O
,	O	O
écrira	O	O
plus	O	O
tard	O	O
Rosalie	B-PROP_PER	O
;	O	O
il	B-PRON_PER	O
cherchait	O	O
à	O	O
les	B-PRON_PER	O
lier	O	O
avec	O	O
des	B-NOM_PER	O
voisins	I-NOM_PER	O
qu'	B-PRON_PER	O
il	B-PRON_PER	O
avait	O	O
.	O	O

C'	O	O	O	O
est	O	O	O	O
ainsi	O	O	O	O
que	O	O	O	O
se	O	O	O	O
fit	O	O	O	O
le	O	O	O	O
mariage	O	O	O	O
de	O	O	O	O
mes	B-PRON_METALEPSE	B-NOM_PER	O	O
parens	O	I-NOM_PER	O	O
.	O	O	O	O

Voltaire	B-PROP_PER	O
y	O	O
prit	O	O
un	O	O
intérêt	O	O
qu'	O	O
il	B-PRON_PER	O
conserva	O	O
toujours	O	O
à	O	O
la	B-NOM_PER	O
famille	I-NOM_PER	O
»	O	O
.	O	O

Samuel	B-PROP_PER	O	O	O
quitta	O	O	O	O
le	O	O	O	O
service	O	O	O	O
au	O	O	O	O
moment	O	O	O	O
de	O	O	O	O
son	B-PRON_PER	O	O	O
mariage	O	O	O	O
et	O	O	O	O
vint	O	O	O	O
habiter	O	O	O	O
chez	O	O	O	O
les	O	B-NOM_PER	O	O
parents	O	I-NOM_PER	O	O
de	O	I-NOM_PER	O	O
sa	B-PRON_PER	I-NOM_PER	O	O
femme	O	I-NOM_PER	O	O
.	O	O	O	O

C'	O	O
est	O	O
à	O	O
St	B-PROP_GPE	O
-	I-PROP_GPE	O
Jean	I-PROP_GPE	O
que	O	O
vécut	O	O
le	B-NOM_PER	O
jeune	I-NOM_PER	O
ménage	I-NOM_PER	O
pendant	O	O
cinq	B-NOM_TIME	O
années	I-NOM_TIME	O
;	O	O
c'	O	O
est	O	O
à	O	O
St	B-PROP_GPE	O
-	I-PROP_GPE	O
Jean	I-PROP_GPE	O
que	O	O
naquit	O	O
Rosalie	B-PROP_PER	O
,	O	O
puis	O	O
une	B-NOM_PER	O
seconde	I-NOM_PER	O
fille	I-NOM_PER	O
et	O	O
un	B-NOM_PER	O
premier	I-NOM_PER	O
fils	I-NOM_PER	O
qui	B-PRON_PER	O
reçurent	O	O
les	O	O
noms	O	O
de	O	O
Louise	O	O
et	O	O
de	O	O
Juste	O	O
,	O	O
c'	O	O
est	O	O
là	B-NOM_GPE	O
que	O	O
Charlotte	B-PROP_PER	O
aima	O	O
,	O	O
pleura	O	O
,	O	O
sourit	O	O
et	O	O
souffrit	O	O
.	O	O

«	O	O
Cher	O	O
aux	B-NOM_PER	O
femmes	I-NOM_PER	O
,	O	O
Samuel	B-PROP_PER	O
de	I-PROP_PER	O
Constant	I-PROP_PER	O
s'	B-PRON_PER	O
est	O	O
fait	O	O
aimer	O	O
d'	O	O
elles	B-PRON_PER	O
toutes	O	O
les	O	O
fois	O	O
qu'	O	O
il	B-PRON_PER	O
l'	O	O
a	O	O
voulu	O	O
.	O	O

»	O	O
C'	O	O
est	O	O
encore	O	O
Rosalie	B-PROP_PER	O
qui	O	O
parle	O	O
.	O	O

Doué	O	O	O	O
d'	O	O	O	O
une	O	O	O	O
belle	O	O	O	O
figure	O	O	O	O
,	O	O	O	O
d'	O	O	O	O
une	O	O	O	O
haute	O	O	O	O
stature	O	O	O	O
,	O	O	O	O
assez	O	O	O	O
vain	O	O	O	O
de	O	O	O	O
sa	B-PRON_PER	O	O	O
personne	O	O	O	O
,	O	O	O	O
très	O	O	O	O
ami	O	O	O	O
du	O	O	O	O
«	O	O	O	O
bon	O	O	O	O
ton	O	O	O	O
»	O	O	O	O
,	O	O	O	O
il	B-PRON_PER	O	O	O
tenait	O	O	O	O
à	O	O	O	O
ce	O	O	O	O
qu'	O	O	O	O
on	O	O	O	O
lui	B-PRON_PER	O	O	O
rendît	O	O	O	O
des	O	O	O	O
honneurs	O	O	O	O
,	O	O	O	O
à	O	O	O	O
ce	O	O	O	O
qu'	O	O	O	O
on	O	O	O	O
recherchât	O	O	O	O
son	B-PRON_PER	O	O	O
commerce	O	O	O	O
,	O	O	O	O
mais	O	O	O	O
il	O	O	O	O
faut	O	O	O	O
croire	O	O	O	O
que	O	O	O	O
les	O	O	O	O
démonstrations	O	O	O	O
amoureuses	O	O	O	O
de	O	O	O	O
sa	B-PRON_PER	B-NOM_PER	O	O
propre	O	I-NOM_PER	O	O
femme	O	I-NOM_PER	O	O
l'	B-NOM_PER	O	O	O
impatientaient	O	O	O	O
,	O	O	O	O
car	O	O	O	O
,	O	O	O	O
pour	O	O	O	O
s'	O	O	O	O
y	O	O	O	O
soustraire	O	O	O	O
,	O	O	O	O
il	B-PRON_PER	O	O	O
prétextait	O	O	O	O
plus	O	O	O	O
souvent	O	O	O	O
qu'	O	O	O	O
il	O	O	O	O
n'	O	O	O	O
eût	O	O	O	O
été	O	O	O	O
nécessaire	O	O	O	O
,	O	O	O	O
des	O	O	O	O
affaires	O	O	O	O
l'	B-NOM_PER	O	O	O
appelant	O	O	O	O
à	O	O	O	O
son	B-PRON_PER	B-NOM_LOC	O	O
vignoble	O	I-NOM_LOC	O	O
de	O	I-NOM_LOC	O	O
Lalex	B-PROP_GPE	I-NOM_LOC	O	O
,	O	O	O	O
près	O	O	O	O
Vevey	B-PROP_GPE	O	O	O
.	O	O	O	O

Il	B-PRON_PER	O	O	O
s'	O	O	O	O
en	O	O	O	O
allait	O	O	O	O
aussi	O	O	O	O
très	O	O	O	O
souvent	O	O	O	O
passer	O	O	O	O
de	B-NOM_TIME	O	O	O
longues	I-NOM_TIME	O	O	O
semaines	I-NOM_TIME	O	O	O
à	O	O	O	O
Lausanne	B-PROP_GPE	O	O	O
,	O	O	O	O
où	B-PRON_GPE	O	O	O
habitait	O	O	O	O
sa	B-PRON_PER	B-NOM_PER	O	O
mère	O	I-NOM_PER	O	O
,	O	O	O	O
la	B-NOM_PER	O	O	O
générale	I-NOM_PER	O	O	O
de	I-NOM_PER	O	O	O
Constant	I-NOM_PER	O	O	O
,	O	O	O	O
et	O	O	O	O
où	B-PRON_GPE	O	O	O
il	B-PRON_PER	O	O	O
jouait	O	O	O	O
la	O	O	O	O
comédie	O	O	O	O
avec	O	O	O	O
de	B-NOM_PER	O	O	O
belles	I-NOM_PER	O	O	O
dames	I-NOM_PER	O	O	O
.	O	O	O	O

Charlotte	B-PROP_PER	O
lui	B-PRON_PER	O
écrivait	O	O
alors	O	O
des	O	O
lettres	O	O
fort	O	O
tendres	O	O
et	O	O
humides	O	O
des	O	O
larmes	O	O
que	O	O
faisait	O	O
couler	O	O
son	B-PRON_PER	O
absence	O	O
;	O	O
mais	O	O
,	O	O
quand	O	O
on	B-PRON_PER	O
est	O	O
jeune	O	O
,	O	O
spirituelle	O	O
,	O	O
piquante	O	O
,	O	O
quand	O	O
on	B-PRON_PER	O
a	O	O
de	O	O
beaux	O	O
yeux	O	O
noirs	O	O
,	O	O
ils	O	O
ne	O	O
peuvent	O	O
pas	O	O
toujours	O	O
pleurer	O	O
,	O	O
et	O	O
l'	B-NOM_PER	O
abandonnée	I-NOM_PER	O
trouvait	O	O
chez	O	O
Voltaire	B-PROP_PER	O
le	O	O
moyen	O	O
de	O	O
s'	O	O
amuser	O	O
beaucoup	O	O
.	O	O

Bien	O	O	O	O
souvent	O	O	O	O
après	O	O	O	O
son	B-PRON_PER	O	O	O
mariage	O	O	O	O
,	O	O	O	O
elle	B-PRON_PER	O	O	O
remonta	O	O	O	O
sur	O	O	O	O
les	O	O	O	O
planches	O	O	O	O
édifiées	O	O	O	O
à	O	O	O	O
Ferney	B-PROP_GPE	O	O	O
et	O	O	O	O
prit	O	O	O	O
un	O	O	O	O
rôle	O	O	O	O
dans	O	O	O	O
l'	O	O	O	O
une	O	O	O	O
ou	O	O	O	O
l'	O	O	O	O
autre	O	O	O	O
des	O	O	O	O
pièces	O	O	O	O
composées	O	O	O	O
par	O	O	O	O
l'	B-NOM_PER	O	O	O
ami	I-NOM_PER	O	O	O
de	O	O	O	O
ses	B-PRON_PER	B-NOM_PER	O	O
parents	O	I-NOM_PER	O	O
.	O	O	O	O

Quelquefois	O	O	O	O
Samuel	B-PROP_PER	O	O	O
revenait	O	O	O	O
pour	O	O	O	O
lui	B-PRON_PER	O	O	O
donner	O	O	O	O
la	O	O	O	O
réplique	O	O	O	O
,	O	O	O	O
et	O	O	O	O
alors	O	O	O	O
la	B-NOM_PER	O	O	O
jeune	I-NOM_PER	O	O	O
femme	I-NOM_PER	O	O	O
jouissait	O	O	O	O
de	O	O	O	O
tout	O	O	O	O
son	B-PRON_PER	O	O	O
cœur	O	O	O	O
des	O	O	O	O
répits	O	O	O	O
que	O	O	O	O
lui	B-PRON_PER	O	O	O
laissaient	O	O	O	O
soit	O	O	O	O
une	O	O	O	O
santé	O	O	O	O
déjà	O	O	O	O
très	O	O	O	O
compromise	O	O	O	O
,	O	O	O	O
soit	O	O	O	O
l'	O	O	O	O
arrivée	O	O	O	O
successive	O	O	O	O
des	B-NOM_PER	O	O	O
enfants	I-NOM_PER	O	O	O
que	B-PRON_PER	O	O	O
l'	O	O	O	O
on	O	O	O	O
mettait	O	O	O	O
en	O	O	O	O
nourrice	B-NOM_PER	O	O	O
dans	O	O	O	O
les	O	B-NOM_LOC	O	O
environs	O	I-NOM_LOC	O	O
de	O	I-NOM_LOC	O	O
Genève	B-PROP_GPE	I-NOM_LOC	O	O
.	O	O	O	O

Nous	B-PRON_METALEPSE	O	O	O
donnerons	O	O	O	O
ici	O	O	O	O
quelques	O	O	O	O
échantillons	O	O	O	O
des	O	O	O	O
lettres	O	O	O	O
de	O	O	O	O
Charlotte	B-PROP_PER	O	O	O
à	O	O	O	O
son	B-PRON_PER	B-NOM_PER	O	O
mari	O	I-NOM_PER	O	O
,	O	O	O	O
et	O	O	O	O
nous	B-PRON_METALEPSE	O	O	O
ne	O	O	O	O
choisissons	O	O	O	O
pas	O	O	O	O
les	O	O	O	O
plus	O	O	O	O
piquantes	O	O	O	O
;	O	O	O	O
aussi	O	O	O	O
bien	O	O	O	O
,	O	O	O	O
ce	O	O	O	O
n'	O	O	O	O
est	O	O	O	O
pas	O	O	O	O
la	O	O	O	O
vie	O	O	O	O
de	O	O	O	O
Charlotte	B-PROP_PER	O	O	O
,	O	O	O	O
mais	O	O	O	O
celle	O	O	O	O
de	O	O	O	O
Rosalie	B-PROP_PER	O	O	O
,	O	O	O	O
que	O	O	O	O
nous	B-PRON_METALEPSE	O	O	O
retraçons	O	O	O	O
;	O	O	O	O
nous	B-PRON_METALEPSE	O	O	O
reproduisons	O	O	O	O
de	O	O	O	O
préférence	O	O	O	O
celles	O	O	O	O
où	O	O	O	O
apparaissent	O	O	O	O
les	B-NOM_PER	O	O	O
enfants	I-NOM_PER	O	O	O
,	O	O	O	O
mêlés	O	O	O	O
à	O	O	O	O
la	O	O	O	O
vie	O	O	O	O
mondaine	O	O	O	O
«	O	O	O	O
Lundi	B-NOM_TIME	O	O	O
à	O	O	O	O
9	O	B-NOM_TIME	O	O
h	O	I-NOM_TIME	O	O
.	O	I-NOM_TIME	O	O
du	B-NOM_TIME	I-NOM_TIME	O	O
soir	I-NOM_TIME	I-NOM_TIME	O	O
,	O	O	O	O
[	O	O	O	O
1761	B-NOM_TIME	O	O	O
]	O	O	O	O
.	O	O	O	O

«	O	O
Rosalie	B-PROP_PER	O
fait	O	O
tout	O	O
mon	B-PRON_PER	O
bonheur	O	O
;	O	O
elle	B-PRON_PER	O
est	O	O
gaie	O	O
et	O	O
caressante	O	O
.	O	O

Je	B-PRON_PER	O
la	B-PRON_PER	O
gâte	O	O
beaucoup	O	O
et	O	O
ne	O	O
lui	B-PRON_PER	O
fais	O	O
rien	O	O
apprendre	O	O
,	O	O
elle	B-PRON_PER	O
s'	B-PRON_PER	O
en	O	O
porte	O	O
mieux	O	O
.	O	O

»	O	O
«	O	O
Vendredi	B-NOM_TIME	O
à	O	O
minuit	B-NOM_TIME	O
.	O	O

«	O	O
Nous	B-PRON_PER	O
avons	O	O
demain	O	O
dix	B-NOM_PER	O
-	I-NOM_PER	O
huit	I-NOM_PER	O
personnes	I-NOM_PER	O
à	O	O
dîner	O	O
et	O	O
douze	O	O
à	O	O
souper	O	O
.	O	O

Rosalie	B-PROP_PER	O
sera	O	O
comme	O	O
un	O	O
ange	O	O
,	O	O
en	O	O
robe	O	O
garnie	O	O
de	O	O
fourrure	O	O
.	O	O

Elle	B-PRON_PER	O
est	O	O
toujours	O	O
fort	O	O
aimable	O	O
.	O	O

Ta	B-PRON_PER	B-NOM_PER	O	O
mère	O	I-NOM_PER	O	O
prétend	O	O	O	O
que	O	O	O	O
tu	B-PRON_PER	O	O	O
les	B-PRON_PER	O	O	O
aimes	O	O	O	O
tous	B-NOM_PER	O	O	O
à	O	O	O	O
la	O	O	O	O
folie	O	O	O	O
quoique	O	O	O	O
tu	B-PRON_PER	O	O	O
trouves	O	O	O	O
beau	O	O	O	O
de	O	O	O	O
paraître	O	O	O	O
indifférent	O	O	O	O
.	O	O	O	O

»	O	O
«	O	O
Dimanche	B-NOM_TIME	O
au	B-NOM_TIME	O
soir	I-NOM_TIME	O
.	O	O

«	O	O
Rosalie	B-PROP_PER	O
se	B-PRON_PER	O
débrouille	O	O
à	O	O
étonner	O	O
,	O	O
elle	B-PRON_PER	O
imagine	O	O
et	O	O
cause	O	O
,	O	O
elle	B-PRON_PER	O
est	O	O
souple	O	O
et	O	O
gaie	O	O
.	O	O

Tout	B-NOM_PER	O
le	I-NOM_PER	O
monde	I-NOM_PER	O
te	B-PRON_PER	O
souhaite	O	O
bien	O	O
de	O	O
l'	O	O
ennui	O	O
,	O	O
à	O	O
commencer	O	O
par	O	O
MMe	B-PROP_PER	O
Denis	I-PROP_PER	O
.	O	O

Adieu	O	O
,	O	O
va	O	O
te	B-PRON_PER	O
promener	O	O
!	O	O

Oui	O	O
,	O	O
oui	O	O
,	O	O
très	O	O
fort	O	O
,	O	O
eh	O	O
bien	O	O
,	O	O
je	B-PRON_PER	O
te	B-PRON_PER	O
hais	O	O
,	O	O
je	B-PRON_PER	O
te	B-PRON_PER	O
hais	O	O
,	O	O
je	B-PRON_PER	O
te	B-PRON_PER	O
hais	O	O
,	O	O
i	O	O
,	O	O
i	O	O
,	O	O
i	O	O
.	O	O

Priez	O	O	O	O
votre	B-PRON_PER	B-NOM_PER	O	O
valet	O	I-NOM_PER	O	O
de	O	I-NOM_PER	O	O
chambre	O	I-NOM_PER	O	O
d'	O	O	O	O
écrire	O	O	O	O
à	O	O	O	O
une	O	B-NOM_PER	O	O
de	O	I-NOM_PER	O	O
mes	B-NOM_PER	I-NOM_PER	O	O
femmes	I-NOM_PER	I-NOM_PER	O	O
pour	O	O	O	O
que	O	O	O	O
je	B-PRON_PER	O	O	O
sache	O	O	O	O
si	O	O	O	O
vous	B-PRON_PER	O	O	O
vous	B-PRON_PER	O	O	O
portez	O	O	O	O
bien	O	O	O	O
.	O	O	O	O

Je	B-PRON_PER	O
vous	B-PRON_PER	O
félicite	O	O
de	O	O
la	B-NOM_PER	O
troupe	I-NOM_PER	O
que	B-PRON_PER	O
vous	B-PRON_PER	O
avez	O	O
à	O	O
Lausanne	B-PROP_GPE	O
,	O	O
je	B-PRON_PER	O
suppose	O	O
que	O	O
vous	B-PRON_PER	O
y	B-PRON_GPE	O
passerez	O	O
l'	B-NOM_TIME	O
hiver	I-NOM_TIME	O
,	O	O
dans	O	O
les	B-NOM_FAC	O
foyers	I-NOM_FAC	O
.	O	O

La	O	O
nôtre	O	O
est	O	O
partie	O	O
ce	B-NOM_TIME	O
matin	I-NOM_TIME	O
.	O	O

»	O	O	O	O
Une	O	O	O	O
autre	O	O	O	O
cause	O	O	O	O
de	O	O	O	O
chagrin	O	O	O	O
pour	O	O	O	O
Charlotte	B-PROP_PER	O	O	O
était	O	O	O	O
l'	O	O	O	O
humeur	O	O	O	O
jalouse	O	O	O	O
de	O	O	O	O
sa	B-PRON_PER	B-NOM_PER	O	O
mère	O	I-NOM_PER	O	O
,	O	O	O	O
et	O	O	O	O
cette	O	O	O	O
humeur	O	O	O	O
était	O	O	O	O
bien	O	O	O	O
pour	O	O	O	O
quelque	O	O	O	O
chose	O	O	O	O
dans	O	O	O	O
les	O	O	O	O
absences	O	O	O	O
fréquentes	O	O	O	O
du	B-NOM_PER	O	O	O
gendre	I-NOM_PER	O	O	O
.	O	O	O	O

Enfin	O	O	O	O
,	O	O	O	O
en	O	O	O	O
automne	B-NOM_TIME	O	O	O
1762	I-NOM_TIME	O	O	O
,	O	O	O	O
le	B-NOM_PER	O	O	O
jeune	I-NOM_PER	O	O	O
ménage	I-NOM_PER	O	O	O
s'	B-PRON_PER	O	O	O
établit	O	O	O	O
chez	O	O	O	O
lui	B-PRON_PER	O	O	O
,	O	O	O	O
dans	O	O	O	O
un	O	O	B-NOM_FAC	O
appartement	O	O	I-NOM_FAC	O
sis	O	O	I-NOM_FAC	O
à	O	O	I-NOM_FAC	O
la	O	B-NOM_FAC	I-NOM_FAC	O
Cour	O	I-NOM_FAC	I-NOM_FAC	O
de	O	I-NOM_FAC	I-NOM_FAC	O
St	B-PROP_PER	I-NOM_FAC	I-NOM_FAC	O
-	I-PROP_PER	I-NOM_FAC	I-NOM_FAC	O
